food_id,disease_id,related
food_554,disease_129,0
food_554,disease_1474,0
food_554,disease_578,1
food_554,disease_528,0
food_554,disease_1426,0
food_554,disease_65,0
food_554,disease_534,0
food_554,disease_980,1
food_554,disease_1204,0
food_554,disease_1313,0
food_554,disease_1306,0
food_554,disease_184,0
food_554,disease_1385,0
food_554,disease_444,0
food_554,disease_448,0
food_554,disease_941,0
food_554,disease_657,0
food_554,disease_460,0
food_554,disease_823,1
food_554,disease_10,1
food_554,disease_1011,0
food_554,disease_1142,0
food_554,disease_846,1
food_554,disease_1283,0
food_554,disease_1478,0
food_554,disease_773,0
food_554,disease_924,0
food_554,disease_461,0
food_554,disease_1397,0
food_554,disease_556,0
food_554,disease_1213,0
food_554,disease_83,0
food_554,disease_1049,0
food_554,disease_583,1
food_554,disease_1400,0
food_554,disease_1107,0
food_554,disease_1277,0
food_554,disease_393,0
food_554,disease_4,0
food_554,disease_716,0
food_554,disease_887,1
food_554,disease_1212,0
food_554,disease_429,0
food_554,disease_778,0
food_554,disease_1360,0
food_554,disease_480,0
food_554,disease_704,0
food_554,disease_1344,0
food_554,disease_1241,0
food_554,disease_640,1
food_554,disease_586,0
food_554,disease_478,0
food_554,disease_744,0
food_554,disease_1421,0
food_554,disease_355,0
food_554,disease_580,0
food_554,disease_343,0
food_554,disease_237,1
food_554,disease_161,0
food_554,disease_347,0
food_554,disease_1149,0
food_554,disease_362,0
food_554,disease_1278,0
food_554,disease_648,0
food_554,disease_673,0
food_554,disease_860,0
food_554,disease_696,0
food_554,disease_352,0
food_554,disease_1113,0
food_554,disease_641,1
food_554,disease_549,0
food_554,disease_286,0
food_554,disease_346,0
food_554,disease_1351,0
food_554,disease_1450,0
food_554,disease_671,0
food_554,disease_998,0
food_554,disease_643,0
food_554,disease_1318,0
food_554,disease_220,0
food_554,disease_757,0
food_554,disease_884,0
food_554,disease_43,0
food_554,disease_742,0
food_554,disease_1294,1
food_554,disease_446,1
food_554,disease_876,0
food_554,disease_940,0
food_554,disease_603,0
food_554,disease_901,0
food_554,disease_963,0
food_554,disease_473,0
food_554,disease_1216,0
food_554,disease_428,1
food_554,disease_1164,0
food_554,disease_510,0
food_554,disease_949,0
food_554,disease_552,0
food_554,disease_1173,1
food_554,disease_140,0
food_554,disease_818,0
food_554,disease_130,1
food_554,disease_12,1
food_554,disease_409,1
food_554,disease_801,0
food_554,disease_1320,0
food_554,disease_312,0
food_554,disease_122,0
food_554,disease_408,1
food_554,disease_659,0
food_554,disease_1057,0
food_554,disease_1332,0
food_554,disease_1171,0
food_554,disease_172,0
food_554,disease_724,0
food_554,disease_1121,0
food_554,disease_1270,0
food_554,disease_449,0
food_554,disease_442,1
food_554,disease_194,0
food_554,disease_29,0
food_554,disease_685,0
food_554,disease_123,0
food_554,disease_303,0
food_554,disease_334,0
food_554,disease_903,0
food_554,disease_551,0
food_554,disease_391,0
food_554,disease_110,0
food_554,disease_1262,1
food_554,disease_1362,0
food_554,disease_1334,0
food_554,disease_918,0
food_554,disease_14,0
food_554,disease_1248,0
food_554,disease_476,0
food_554,disease_13,0
food_554,disease_440,0
food_554,disease_1047,0
food_554,disease_911,0
food_554,disease_1000,0
food_554,disease_624,0
food_554,disease_715,0
food_554,disease_930,0
food_554,disease_610,1
food_554,disease_1109,0
food_554,disease_989,0
food_554,disease_1012,0
food_554,disease_1348,0
food_554,disease_937,1
food_554,disease_1,0
food_554,disease_1446,0
food_554,disease_558,0
food_554,disease_1004,0
food_554,disease_1429,0
food_554,disease_1165,0
food_554,disease_1361,0
food_554,disease_325,0
food_554,disease_759,0
food_554,disease_1062,0
food_554,disease_259,0
food_554,disease_1309,1
food_554,disease_691,0
food_554,disease_1330,0
food_554,disease_1211,1
food_554,disease_579,0
food_554,disease_217,0
food_554,disease_456,1
food_554,disease_1072,0
food_554,disease_495,0
food_554,disease_845,1
food_554,disease_816,0
food_554,disease_357,0
food_554,disease_548,0
food_554,disease_775,0
food_554,disease_956,0
food_554,disease_1382,1
food_554,disease_909,0
food_554,disease_1196,0
food_554,disease_1380,0
food_554,disease_317,0
food_554,disease_735,0
food_554,disease_214,0
food_554,disease_1028,0
food_554,disease_294,0
food_554,disease_762,0
food_554,disease_1254,0
food_554,disease_508,0
food_554,disease_745,0
food_554,disease_593,0
food_554,disease_1297,0
food_554,disease_1300,1
food_554,disease_668,0
food_554,disease_999,0
food_554,disease_504,0
food_554,disease_55,0
food_554,disease_891,1
food_554,disease_966,0
food_554,disease_368,0
food_554,disease_1460,0
food_554,disease_957,0
food_554,disease_1378,0
food_554,disease_805,0
food_554,disease_961,1
food_554,disease_1055,0
food_554,disease_755,0
food_554,disease_1155,0
food_554,disease_828,0
food_560,disease_998,0
food_560,disease_671,0
food_560,disease_286,0
food_560,disease_1026,0
food_560,disease_1078,0
food_560,disease_861,0
food_560,disease_559,0
food_560,disease_841,0
food_560,disease_81,1
food_560,disease_201,0
food_560,disease_839,0
food_560,disease_78,0
food_560,disease_1099,0
food_560,disease_176,0
food_560,disease_50,0
food_560,disease_182,1
food_560,disease_290,0
food_560,disease_1273,0
food_560,disease_1370,0
food_560,disease_681,0
food_560,disease_1191,0
food_560,disease_727,1
food_560,disease_629,0
food_560,disease_11,0
food_560,disease_305,0
food_560,disease_419,0
food_560,disease_606,0
food_560,disease_798,0
food_560,disease_1336,0
food_560,disease_27,0
food_560,disease_1015,0
food_560,disease_1058,0
food_560,disease_128,0
food_560,disease_1236,0
food_560,disease_155,1
food_560,disease_1433,0
food_560,disease_557,0
food_560,disease_1406,0
food_560,disease_1264,0
food_560,disease_1203,1
food_560,disease_499,0
food_560,disease_1084,1
food_560,disease_741,0
food_560,disease_983,1
food_560,disease_512,1
food_560,disease_502,0
food_560,disease_1324,0
food_560,disease_515,0
food_560,disease_1284,0
food_560,disease_208,0
food_560,disease_1021,0
food_560,disease_263,0
food_560,disease_77,0
food_560,disease_847,0
food_560,disease_1201,0
food_560,disease_1193,0
food_560,disease_1373,0
food_560,disease_600,0
food_560,disease_789,1
food_560,disease_388,1
food_560,disease_1190,1
food_560,disease_1009,0
food_560,disease_971,0
food_560,disease_1228,1
food_560,disease_955,0
food_560,disease_79,0
food_560,disease_314,0
food_560,disease_709,0
food_560,disease_271,0
food_560,disease_767,1
food_560,disease_790,0
food_560,disease_1077,1
food_560,disease_643,0
food_560,disease_622,0
food_560,disease_967,0
food_560,disease_353,0
food_560,disease_1425,0
food_560,disease_1206,0
food_560,disease_760,0
food_560,disease_920,0
food_560,disease_472,0
food_560,disease_341,0
food_560,disease_169,0
food_560,disease_60,0
food_560,disease_319,0
food_560,disease_573,0
food_560,disease_323,0
food_560,disease_30,0
food_560,disease_984,0
food_560,disease_292,0
food_560,disease_1118,0
food_560,disease_186,0
food_560,disease_399,0
food_560,disease_1143,0
food_560,disease_1364,0
food_560,disease_309,0
food_560,disease_327,0
food_560,disease_407,0
food_560,disease_725,0
food_560,disease_1005,0
food_560,disease_173,0
food_560,disease_976,0
food_560,disease_252,0
food_560,disease_165,0
food_560,disease_520,1
food_560,disease_434,1
food_560,disease_375,0
food_560,disease_962,0
food_560,disease_1167,0
food_560,disease_202,0
food_560,disease_794,0
food_560,disease_244,0
food_560,disease_1388,0
food_560,disease_774,0
food_560,disease_1391,0
food_560,disease_58,0
food_560,disease_889,0
food_560,disease_453,0
food_560,disease_1076,0
food_560,disease_647,0
food_560,disease_94,0
food_560,disease_857,0
food_560,disease_1166,0
food_560,disease_1025,0
food_560,disease_1442,0
food_560,disease_390,0
food_560,disease_536,1
food_560,disease_1393,0
food_560,disease_1250,0
food_560,disease_899,0
food_560,disease_76,0
food_560,disease_1320,0
food_560,disease_948,0
food_560,disease_1375,0
food_560,disease_517,0
food_560,disease_854,0
food_560,disease_612,0
food_560,disease_400,0
food_560,disease_1119,0
food_560,disease_885,0
food_560,disease_832,0
food_560,disease_652,0
food_560,disease_1389,1
food_560,disease_514,0
food_560,disease_260,0
food_560,disease_227,0
food_560,disease_1023,0
food_560,disease_598,0
food_560,disease_1160,0
food_560,disease_256,0
food_560,disease_1052,0
food_560,disease_890,0
food_560,disease_1450,0
food_560,disease_1276,0
food_560,disease_134,0
food_560,disease_38,0
food_560,disease_836,0
food_560,disease_1412,0
food_560,disease_1341,1
food_560,disease_105,0
food_560,disease_31,0
food_560,disease_820,0
food_560,disease_566,0
food_560,disease_1045,0
food_560,disease_633,0
food_560,disease_1327,0
food_560,disease_1274,1
food_560,disease_1372,0
food_560,disease_1115,0
food_560,disease_912,0
food_560,disease_41,0
food_560,disease_1234,0
food_560,disease_886,0
food_560,disease_205,0
food_560,disease_253,0
food_560,disease_763,1
food_560,disease_1474,0
food_560,disease_129,0
food_560,disease_1428,0
food_560,disease_1073,0
food_560,disease_1469,0
food_560,disease_1271,0
food_560,disease_228,0
food_560,disease_190,0
food_560,disease_848,0
food_560,disease_1326,0
food_560,disease_1316,0
food_560,disease_80,0
food_560,disease_1280,0
food_560,disease_397,0
food_560,disease_1418,0
food_560,disease_1438,0
food_560,disease_1090,1
food_560,disease_415,0
food_560,disease_1195,0
food_560,disease_578,0
food_560,disease_1056,0
food_560,disease_1041,0
food_560,disease_363,0
food_560,disease_771,1
food_560,disease_1311,0
food_560,disease_248,0
food_560,disease_441,0
food_560,disease_1071,0
food_560,disease_125,0
food_560,disease_289,0
food_560,disease_478,0
food_560,disease_744,0
food_560,disease_1213,0
food_560,disease_556,0
food_560,disease_1397,0
food_560,disease_461,0
food_560,disease_534,0
food_560,disease_980,0
food_560,disease_1204,0
food_560,disease_1313,0
food_560,disease_1306,0
food_560,disease_184,0
food_560,disease_1385,0
food_560,disease_444,1
food_560,disease_448,0
food_560,disease_941,0
food_560,disease_657,0
food_560,disease_460,0
food_560,disease_823,0
food_560,disease_10,1
food_560,disease_1011,0
food_560,disease_586,0
food_560,disease_1142,0
food_560,disease_640,1
food_560,disease_1344,0
food_560,disease_1380,0
food_560,disease_122,0
food_560,disease_1361,0
food_560,disease_312,0
food_560,disease_355,0
food_560,disease_83,0
food_560,disease_1049,0
food_560,disease_583,0
food_560,disease_1400,0
food_560,disease_1107,0
food_560,disease_1277,0
food_560,disease_393,0
food_560,disease_4,0
food_560,disease_716,0
food_560,disease_887,0
food_560,disease_429,0
food_560,disease_1421,0
food_560,disease_778,0
food_560,disease_1360,0
food_560,disease_480,0
food_560,disease_704,0
food_560,disease_1241,0
food_560,disease_846,1
food_560,disease_1283,0
food_560,disease_1478,0
food_560,disease_12,0
food_560,disease_409,0
food_560,disease_884,0
food_560,disease_757,1
food_560,disease_220,1
food_560,disease_1318,1
food_560,disease_237,0
food_560,disease_161,1
food_560,disease_347,0
food_560,disease_1149,1
food_560,disease_362,0
food_560,disease_1278,0
food_560,disease_648,0
food_560,disease_673,0
food_560,disease_860,0
food_560,disease_696,0
food_560,disease_352,0
food_560,disease_1113,0
food_560,disease_641,1
food_560,disease_549,1
food_560,disease_1351,1
food_560,disease_130,1
food_560,disease_818,0
food_560,disease_140,0
food_560,disease_1173,1
food_560,disease_773,0
food_560,disease_924,0
food_560,disease_1212,0
food_560,disease_580,0
food_560,disease_1216,1
food_560,disease_343,0
food_560,disease_43,0
food_560,disease_742,0
food_560,disease_1294,0
food_560,disease_446,0
food_560,disease_1196,0
food_560,disease_876,0
food_560,disease_603,1
food_560,disease_901,0
food_560,disease_963,0
food_560,disease_473,0
food_560,disease_428,0
food_560,disease_801,0
food_560,disease_1164,0
food_560,disease_510,0
food_560,disease_949,0
food_560,disease_552,0
food_560,disease_940,0
food_560,disease_20,0
food_560,disease_909,0
food_560,disease_956,0
food_560,disease_1429,0
food_560,disease_918,0
food_560,disease_1334,0
food_560,disease_1362,0
food_560,disease_1262,0
food_560,disease_408,1
food_560,disease_659,0
food_560,disease_1057,0
food_560,disease_1332,0
food_560,disease_1171,0
food_560,disease_172,0
food_560,disease_724,0
food_560,disease_1121,0
food_560,disease_1270,0
food_560,disease_449,0
food_560,disease_442,1
food_560,disease_194,0
food_560,disease_29,0
food_560,disease_685,0
food_560,disease_123,0
food_560,disease_303,1
food_560,disease_1004,0
food_560,disease_558,0
food_560,disease_1446,0
food_560,disease_1,0
food_560,disease_870,0
food_560,disease_828,0
food_560,disease_528,0
food_560,disease_1426,0
food_560,disease_65,0
food_560,disease_14,0
food_560,disease_1248,0
food_560,disease_476,0
food_560,disease_13,0
food_560,disease_440,0
food_560,disease_1382,1
food_560,disease_1047,0
food_560,disease_1000,0
food_560,disease_624,0
food_560,disease_715,0
food_560,disease_610,1
food_560,disease_1165,0
food_560,disease_1109,0
food_560,disease_989,0
food_560,disease_1012,0
food_560,disease_1348,0
food_560,disease_937,0
food_560,disease_911,0
food_560,disease_903,0
food_560,disease_334,0
food_560,disease_391,0
food_560,disease_755,0
food_560,disease_1028,0
food_560,disease_214,0
food_560,disease_735,0
food_560,disease_317,0
food_560,disease_1062,0
food_560,disease_259,1
food_560,disease_1309,0
food_560,disease_691,0
food_560,disease_1330,0
food_560,disease_1211,0
food_560,disease_579,0
food_560,disease_217,0
food_560,disease_456,0
food_560,disease_1072,1
food_560,disease_495,0
food_560,disease_845,0
food_560,disease_816,1
food_560,disease_357,0
food_560,disease_548,0
food_560,disease_775,0
food_560,disease_1055,0
food_560,disease_551,0
food_560,disease_961,1
food_560,disease_1378,0
food_560,disease_110,0
food_560,disease_930,0
food_560,disease_325,1
food_560,disease_504,0
food_560,disease_759,0
food_560,disease_294,0
food_560,disease_762,0
food_560,disease_1254,0
food_560,disease_508,1
food_560,disease_805,0
food_560,disease_593,0
food_560,disease_745,0
food_560,disease_1300,0
food_560,disease_668,0
food_560,disease_999,0
food_560,disease_55,1
food_560,disease_1155,0
food_560,disease_891,0
food_560,disease_966,0
food_560,disease_368,0
food_560,disease_1460,0
food_560,disease_957,0
food_560,disease_1297,0
food_560,disease_346,0
food_562,disease_643,0
food_562,disease_828,0
food_562,disease_1351,0
food_562,disease_1078,0
food_562,disease_861,0
food_562,disease_559,0
food_562,disease_841,0
food_562,disease_81,1
food_562,disease_201,1
food_562,disease_839,0
food_562,disease_78,0
food_562,disease_1099,1
food_562,disease_176,0
food_562,disease_50,0
food_562,disease_182,0
food_562,disease_290,0
food_562,disease_1273,0
food_562,disease_1370,1
food_562,disease_681,0
food_562,disease_1191,0
food_562,disease_727,0
food_562,disease_629,0
food_562,disease_11,0
food_562,disease_419,0
food_562,disease_1026,0
food_562,disease_1021,0
food_562,disease_305,1
food_562,disease_208,0
food_562,disease_27,0
food_562,disease_1015,1
food_562,disease_1058,0
food_562,disease_128,0
food_562,disease_1236,0
food_562,disease_155,1
food_562,disease_1433,0
food_562,disease_557,1
food_562,disease_1406,0
food_562,disease_1264,0
food_562,disease_1203,1
food_562,disease_499,0
food_562,disease_1084,1
food_562,disease_741,0
food_562,disease_983,0
food_562,disease_512,0
food_562,disease_502,0
food_562,disease_1324,0
food_562,disease_515,0
food_562,disease_1284,1
food_562,disease_798,1
food_562,disease_606,0
food_562,disease_263,0
food_562,disease_77,0
food_562,disease_760,0
food_562,disease_1201,0
food_562,disease_1193,0
food_562,disease_1373,0
food_562,disease_600,1
food_562,disease_789,0
food_562,disease_388,1
food_562,disease_1190,0
food_562,disease_1009,0
food_562,disease_971,0
food_562,disease_1228,0
food_562,disease_955,0
food_562,disease_79,1
food_562,disease_314,0
food_562,disease_709,0
food_562,disease_271,0
food_562,disease_767,1
food_562,disease_790,1
food_562,disease_1077,1
food_562,disease_622,0
food_562,disease_125,0
food_562,disease_1071,0
food_562,disease_847,1
food_562,disease_967,0
food_562,disease_353,0
food_562,disease_1425,0
food_562,disease_920,0
food_562,disease_472,0
food_562,disease_341,0
food_562,disease_169,0
food_562,disease_60,0
food_562,disease_319,0
food_562,disease_573,0
food_562,disease_323,0
food_562,disease_30,0
food_562,disease_292,0
food_562,disease_1336,0
food_562,disease_173,0
food_562,disease_186,0
food_562,disease_399,0
food_562,disease_1143,0
food_562,disease_1364,0
food_562,disease_309,0
food_562,disease_327,0
food_562,disease_407,0
food_562,disease_725,0
food_562,disease_1005,0
food_562,disease_1206,0
food_562,disease_1118,0
food_562,disease_984,0
food_562,disease_976,0
food_562,disease_252,0
food_562,disease_434,0
food_562,disease_375,0
food_562,disease_962,0
food_562,disease_1167,0
food_562,disease_202,0
food_562,disease_794,0
food_562,disease_244,0
food_562,disease_1388,1
food_562,disease_774,0
food_562,disease_1391,0
food_562,disease_58,0
food_562,disease_889,0
food_562,disease_453,0
food_562,disease_1076,0
food_562,disease_647,0
food_562,disease_94,0
food_562,disease_857,0
food_562,disease_1166,0
food_562,disease_1025,0
food_562,disease_1442,0
food_562,disease_885,0
food_562,disease_520,0
food_562,disease_390,1
food_562,disease_536,1
food_562,disease_1393,0
food_562,disease_76,0
food_562,disease_1320,0
food_562,disease_948,0
food_562,disease_1375,0
food_562,disease_517,0
food_562,disease_854,0
food_562,disease_612,0
food_562,disease_400,0
food_562,disease_1119,0
food_562,disease_832,0
food_562,disease_1276,0
food_562,disease_890,0
food_562,disease_1389,1
food_562,disease_514,0
food_562,disease_260,0
food_562,disease_227,0
food_562,disease_1023,0
food_562,disease_598,0
food_562,disease_1160,0
food_562,disease_256,0
food_562,disease_1052,0
food_562,disease_1250,0
food_562,disease_652,0
food_562,disease_20,0
food_562,disease_1418,0
food_562,disease_1469,0
food_562,disease_836,0
food_562,disease_1412,0
food_562,disease_1341,0
food_562,disease_105,0
food_562,disease_31,0
food_562,disease_820,1
food_562,disease_566,0
food_562,disease_1045,0
food_562,disease_633,0
food_562,disease_1327,0
food_562,disease_1274,1
food_562,disease_1372,0
food_562,disease_1115,0
food_562,disease_912,0
food_562,disease_41,0
food_562,disease_1234,0
food_562,disease_886,0
food_562,disease_205,0
food_562,disease_253,0
food_562,disease_763,1
food_562,disease_165,1
food_562,disease_38,1
food_562,disease_1474,0
food_562,disease_129,0
food_562,disease_1428,0
food_562,disease_1271,0
food_562,disease_228,0
food_562,disease_190,0
food_562,disease_848,0
food_562,disease_1326,0
food_562,disease_1316,0
food_562,disease_80,0
food_562,disease_1280,0
food_562,disease_397,0
food_562,disease_1438,0
food_562,disease_134,0
food_562,disease_441,0
food_562,disease_415,0
food_562,disease_1195,1
food_562,disease_578,0
food_562,disease_1056,0
food_562,disease_1041,0
food_562,disease_363,0
food_562,disease_771,0
food_562,disease_1311,0
food_562,disease_248,0
food_562,disease_1073,0
food_562,disease_1090,0
food_562,disease_1450,0
food_562,disease_289,0
food_562,disease_870,0
food_562,disease_744,0
food_562,disease_1213,0
food_562,disease_556,0
food_562,disease_1397,0
food_562,disease_461,0
food_562,disease_534,0
food_562,disease_980,0
food_562,disease_1204,0
food_562,disease_1313,0
food_562,disease_1306,0
food_562,disease_184,0
food_562,disease_1385,0
food_562,disease_444,0
food_562,disease_448,0
food_562,disease_941,0
food_562,disease_657,0
food_562,disease_460,0
food_562,disease_823,0
food_562,disease_10,1
food_562,disease_1011,1
food_562,disease_1142,0
food_562,disease_478,0
food_562,disease_846,0
food_562,disease_586,0
food_562,disease_1241,0
food_562,disease_122,0
food_562,disease_1361,0
food_562,disease_312,0
food_562,disease_355,0
food_562,disease_83,0
food_562,disease_1049,0
food_562,disease_583,1
food_562,disease_1400,0
food_562,disease_1107,0
food_562,disease_1277,0
food_562,disease_393,0
food_562,disease_4,0
food_562,disease_716,0
food_562,disease_887,0
food_562,disease_429,0
food_562,disease_1421,0
food_562,disease_778,1
food_562,disease_1360,0
food_562,disease_480,0
food_562,disease_704,0
food_562,disease_1344,0
food_562,disease_640,0
food_562,disease_1283,0
food_562,disease_1478,0
food_562,disease_773,0
food_562,disease_409,0
food_562,disease_884,0
food_562,disease_757,0
food_562,disease_220,0
food_562,disease_1318,0
food_562,disease_237,0
food_562,disease_161,0
food_562,disease_347,0
food_562,disease_1149,0
food_562,disease_362,0
food_562,disease_1278,0
food_562,disease_648,0
food_562,disease_673,0
food_562,disease_860,0
food_562,disease_696,0
food_562,disease_352,0
food_562,disease_1113,0
food_562,disease_641,1
food_562,disease_549,1
food_562,disease_286,0
food_562,disease_346,0
food_562,disease_12,0
food_562,disease_130,0
food_562,disease_818,0
food_562,disease_140,0
food_562,disease_924,0
food_562,disease_1212,0
food_562,disease_580,1
food_562,disease_1216,0
food_562,disease_343,0
food_562,disease_43,0
food_562,disease_742,0
food_562,disease_1294,1
food_562,disease_446,0
food_562,disease_876,0
food_562,disease_1380,0
food_562,disease_940,0
food_562,disease_901,0
food_562,disease_963,0
food_562,disease_473,0
food_562,disease_428,1
food_562,disease_801,0
food_562,disease_1164,0
food_562,disease_510,0
food_562,disease_949,1
food_562,disease_552,1
food_562,disease_1173,1
food_562,disease_603,0
food_562,disease_1196,0
food_562,disease_909,0
food_562,disease_1382,0
food_562,disease_918,0
food_562,disease_1334,0
food_562,disease_1362,0
food_562,disease_1262,0
food_562,disease_408,1
food_562,disease_659,1
food_562,disease_1057,1
food_562,disease_1332,0
food_562,disease_1171,1
food_562,disease_172,0
food_562,disease_724,1
food_562,disease_1121,0
food_562,disease_1270,0
food_562,disease_449,0
food_562,disease_442,0
food_562,disease_194,0
food_562,disease_29,0
food_562,disease_685,0
food_562,disease_123,0
food_562,disease_303,1
food_562,disease_334,0
food_562,disease_1429,0
food_562,disease_1004,0
food_562,disease_558,0
food_562,disease_1446,0
food_562,disease_671,0
food_562,disease_528,0
food_562,disease_1426,0
food_562,disease_65,0
food_562,disease_14,0
food_562,disease_1248,0
food_562,disease_476,0
food_562,disease_13,0
food_562,disease_440,0
food_562,disease_1047,0
food_562,disease_903,0
food_562,disease_911,0
food_562,disease_624,0
food_562,disease_715,0
food_562,disease_610,0
food_562,disease_1165,0
food_562,disease_1109,0
food_562,disease_989,1
food_562,disease_1012,0
food_562,disease_1348,0
food_562,disease_937,0
food_562,disease_1,0
food_562,disease_1000,0
food_562,disease_899,0
food_562,disease_551,0
food_562,disease_110,0
food_562,disease_1028,0
food_562,disease_214,0
food_562,disease_735,0
food_562,disease_317,0
food_562,disease_1062,0
food_562,disease_259,0
food_562,disease_1309,0
food_562,disease_691,1
food_562,disease_1330,0
food_562,disease_1211,0
food_562,disease_579,0
food_562,disease_217,0
food_562,disease_456,0
food_562,disease_1072,1
food_562,disease_495,0
food_562,disease_845,0
food_562,disease_816,0
food_562,disease_357,1
food_562,disease_548,0
food_562,disease_775,0
food_562,disease_956,0
food_562,disease_755,0
food_562,disease_1055,0
food_562,disease_961,0
food_562,disease_805,0
food_562,disease_930,0
food_562,disease_325,0
food_562,disease_504,0
food_562,disease_759,0
food_562,disease_294,0
food_562,disease_762,0
food_562,disease_1254,0
food_562,disease_508,0
food_562,disease_745,0
food_562,disease_593,1
food_562,disease_391,0
food_562,disease_1297,0
food_562,disease_668,0
food_562,disease_999,0
food_562,disease_55,0
food_562,disease_1155,0
food_562,disease_891,0
food_562,disease_966,1
food_562,disease_368,0
food_562,disease_1460,1
food_562,disease_957,0
food_562,disease_1378,0
food_562,disease_1300,1
food_562,disease_998,0
food_564,disease_643,0
food_564,disease_805,0
food_564,disease_1378,0
food_564,disease_957,0
food_564,disease_1460,1
food_564,disease_368,0
food_564,disease_966,1
food_564,disease_891,0
food_564,disease_1155,0
food_564,disease_55,1
food_564,disease_999,0
food_564,disease_668,0
food_564,disease_1300,1
food_564,disease_1297,0
food_564,disease_593,1
food_564,disease_745,0
food_564,disease_508,0
food_564,disease_1254,0
food_564,disease_762,0
food_564,disease_294,0
food_564,disease_759,0
food_564,disease_504,0
food_564,disease_961,0
food_564,disease_1055,0
food_564,disease_755,0
food_564,disease_1028,0
food_564,disease_909,0
food_564,disease_1382,0
food_564,disease_956,0
food_564,disease_775,0
food_564,disease_548,0
food_564,disease_357,1
food_564,disease_816,0
food_564,disease_845,0
food_564,disease_495,0
food_564,disease_1072,1
food_564,disease_325,0
food_564,disease_456,0
food_564,disease_579,0
food_564,disease_1211,0
food_564,disease_1330,0
food_564,disease_691,1
food_564,disease_1309,0
food_564,disease_259,0
food_564,disease_1062,0
food_564,disease_317,0
food_564,disease_735,0
food_564,disease_214,0
food_564,disease_217,0
food_564,disease_1196,0
food_564,disease_930,0
food_564,disease_391,0
food_564,disease_1446,0
food_564,disease_1,0
food_564,disease_937,0
food_564,disease_1348,1
food_564,disease_1012,0
food_564,disease_989,1
food_564,disease_1109,0
food_564,disease_1165,0
food_564,disease_610,0
food_564,disease_715,0
food_564,disease_624,0
food_564,disease_1000,0
food_564,disease_911,0
food_564,disease_1047,0
food_564,disease_440,0
food_564,disease_13,0
food_564,disease_476,0
food_564,disease_1248,0
food_564,disease_14,0
food_564,disease_65,0
food_564,disease_1426,0
food_564,disease_558,0
food_564,disease_1004,0
food_564,disease_1429,0
food_564,disease_918,0
food_564,disease_551,0
food_564,disease_903,0
food_564,disease_334,0
food_564,disease_303,1
food_564,disease_123,0
food_564,disease_685,0
food_564,disease_29,0
food_564,disease_194,0
food_564,disease_442,0
food_564,disease_449,0
food_564,disease_110,0
food_564,disease_1270,0
food_564,disease_724,1
food_564,disease_172,0
food_564,disease_1171,1
food_564,disease_1332,0
food_564,disease_1057,1
food_564,disease_659,1
food_564,disease_408,1
food_564,disease_1262,0
food_564,disease_1362,0
food_564,disease_1334,0
food_564,disease_1121,0
food_564,disease_528,0
food_564,disease_1380,0
food_564,disease_1361,0
food_564,disease_818,0
food_564,disease_140,0
food_564,disease_1173,1
food_564,disease_552,1
food_564,disease_949,1
food_564,disease_510,0
food_564,disease_1164,0
food_564,disease_801,0
food_564,disease_428,1
food_564,disease_473,0
food_564,disease_963,0
food_564,disease_901,0
food_564,disease_603,0
food_564,disease_940,0
food_564,disease_876,0
food_564,disease_446,0
food_564,disease_1294,1
food_564,disease_742,0
food_564,disease_43,0
food_564,disease_343,0
food_564,disease_1216,0
food_564,disease_130,1
food_564,disease_12,0
food_564,disease_409,0
food_564,disease_884,0
food_564,disease_671,0
food_564,disease_1450,0
food_564,disease_1351,0
food_564,disease_346,0
food_564,disease_286,0
food_564,disease_549,1
food_564,disease_641,1
food_564,disease_1113,0
food_564,disease_352,0
food_564,disease_696,0
food_564,disease_580,1
food_564,disease_860,0
food_564,disease_648,0
food_564,disease_1278,0
food_564,disease_362,0
food_564,disease_1149,0
food_564,disease_347,0
food_564,disease_161,0
food_564,disease_237,0
food_564,disease_1318,0
food_564,disease_220,0
food_564,disease_757,0
food_564,disease_673,0
food_564,disease_122,0
food_564,disease_1212,0
food_564,disease_773,0
food_564,disease_640,0
food_564,disease_1241,0
food_564,disease_1344,0
food_564,disease_704,0
food_564,disease_480,0
food_564,disease_1360,0
food_564,disease_778,1
food_564,disease_1421,0
food_564,disease_429,0
food_564,disease_887,0
food_564,disease_716,0
food_564,disease_4,0
food_564,disease_393,0
food_564,disease_1277,0
food_564,disease_1107,0
food_564,disease_1400,0
food_564,disease_583,1
food_564,disease_1049,0
food_564,disease_83,0
food_564,disease_355,0
food_564,disease_312,0
food_564,disease_586,0
food_564,disease_478,0
food_564,disease_744,0
food_564,disease_1213,0
food_564,disease_1478,0
food_564,disease_1283,0
food_564,disease_846,1
food_564,disease_1142,0
food_564,disease_1011,1
food_564,disease_10,1
food_564,disease_823,0
food_564,disease_460,0
food_564,disease_657,0
food_564,disease_941,0
food_564,disease_924,0
food_564,disease_448,0
food_564,disease_1385,0
food_564,disease_184,0
food_564,disease_1306,0
food_564,disease_1313,0
food_564,disease_1204,0
food_564,disease_980,0
food_564,disease_534,0
food_564,disease_461,0
food_564,disease_1397,0
food_564,disease_556,0
food_564,disease_444,0
food_564,disease_899,0
food_564,disease_828,0
food_564,disease_289,0
food_564,disease_248,0
food_564,disease_1311,0
food_564,disease_771,1
food_564,disease_363,0
food_564,disease_1041,0
food_564,disease_1056,0
food_564,disease_578,0
